FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB254,8/14/2019,13:15,FBX,8/14/2019,15:00,TGD,C1F1
FB254,8/15/2019,13:15,FBX,8/15/2019,15:00,TGD,C1F1
FB254,8/16/2019,13:15,FBX,8/16/2019,15:00,TGD,C1F1
FB254,8/17/2019,13:15,FBX,8/17/2019,15:00,TGD,C1F1
FB254,8/18/2019,13:15,FBX,8/18/2019,15:00,TGD,C1F1
FB254,8/19/2019,13:15,FBX,8/19/2019,15:00,TGD,C1F1
FB254,8/20/2019,13:15,FBX,8/20/2019,15:00,TGD,C1F1
FB254,8/21/2019,13:15,FBX,8/21/2019,15:00,TGD,C1F1
FB254,8/22/2019,13:15,FBX,8/22/2019,15:00,TGD,C1F1
FB254,8/23/2019,13:15,FBX,8/23/2019,15:00,TGD,C1F1
FB254,8/24/2019,13:15,FBX,8/24/2019,15:00,TGD,C1F1
FB254,8/25/2019,13:15,FBX,8/25/2019,15:00,TGD,C1F1
FB254,8/26/2019,13:15,FBX,8/26/2019,15:00,TGD,C1F1
FB254,8/27/2019,13:15,FBX,8/27/2019,15:00,TGD,C1F1
FB254,8/28/2019,13:15,FBX,8/28/2019,15:00,TGD,C1F1
FB254,8/29/2019,13:15,FBX,8/29/2019,15:00,TGD,C1F1
FB254,8/30/2019,13:15,FBX,8/30/2019,15:00,TGD,C1F1
FB254,8/31/2019,13:15,FBX,8/31/2019,15:00,TGD,C1F1
FB609,8/9/2019,13:15,TGD,8/9/2019,14:55,XMH,C1F1
FB609,8/10/2019,13:15,TGD,8/10/2019,14:55,XMH,C1F1
FB609,8/11/2019,13:15,TGD,8/11/2019,14:55,XMH,C1F1
FB609,8/12/2019,13:15,TGD,8/12/2019,14:55,XMH,C1F1
FB609,8/13/2019,13:15,TGD,8/13/2019,14:55,XMH,C1F1
FB609,8/14/2019,13:15,TGD,8/14/2019,14:55,XMH,C1F1
FB609,8/15/2019,13:15,TGD,8/15/2019,14:55,XMH,C1F1
FB609,8/16/2019,13:15,TGD,8/16/2019,14:55,XMH,C1F1
FB609,8/17/2019,13:15,TGD,8/17/2019,14:55,XMH,C1F1
FB609,8/18/2019,13:15,TGD,8/18/2019,14:55,XMH,C1F1
FB679,8/1/2019,13:20,TGD,8/1/2019,14:40,THJ,C1F1
FB679,8/2/2019,13:20,TGD,8/2/2019,14:40,THJ,C1F1
FB679,8/3/2019,13:20,TGD,8/3/2019,14:40,THJ,C1F1
FB679,8/4/2019,13:20,TGD,8/4/2019,14:40,THJ,C1F1
FB679,8/5/2019,13:20,TGD,8/5/2019,14:40,THJ,C1F1
FB679,8/6/2019,13:20,TGD,8/6/2019,14:40,THJ,C1F1
FB679,8/7/2019,13:20,TGD,8/7/2019,14:40,THJ,C1F1
FB679,8/8/2019,13:20,TGD,8/8/2019,14:40,THJ,C1F1
FB679,8/9/2019,13:20,TGD,8/9/2019,14:40,THJ,C1F1
FB679,8/10/2019,13:20,TGD,8/10/2019,14:40,THJ,C1F1
FB679,8/11/2019,13:20,TGD,8/11/2019,14:40,THJ,C1F1
FB679,8/12/2019,13:20,TGD,8/12/2019,14:40,THJ,C1F1
FB679,8/13/2019,13:20,TGD,8/13/2019,14:40,THJ,C1F1
FB679,8/14/2019,13:20,TGD,8/14/2019,14:40,THJ,C1F1
FB679,8/15/2019,13:20,TGD,8/15/2019,14:40,THJ,C1F1
FB679,8/16/2019,13:20,TGD,8/16/2019,14:40,THJ,C1F1
FB679,8/17/2019,13:20,TGD,8/17/2019,14:40,THJ,C1F1
FB679,8/18/2019,13:20,TGD,8/18/2019,14:40,THJ,C1F1
FB679,8/19/2019,13:20,TGD,8/19/2019,14:40,THJ,C1F1
FB679,8/20/2019,13:20,TGD,8/20/2019,14:40,THJ,C1F1
FB679,8/21/2019,13:20,TGD,8/21/2019,14:40,THJ,C1F1
FB679,8/22/2019,13:20,TGD,8/22/2019,14:40,THJ,C1F1
FB679,8/23/2019,13:20,TGD,8/23/2019,14:40,THJ,C1F1
FB679,8/24/2019,13:20,TGD,8/24/2019,14:40,THJ,C1F1
FB679,8/25/2019,13:20,TGD,8/25/2019,14:40,THJ,C1F1
FB679,8/26/2019,13:20,TGD,8/26/2019,14:40,THJ,C1F1
FB679,8/27/2019,13:20,TGD,8/27/2019,14:40,THJ,C1F1
FB679,8/28/2019,13:20,TGD,8/28/2019,14:40,THJ,C1F1
FB679,8/29/2019,13:20,TGD,8/29/2019,14:40,THJ,C1F1
FB679,8/30/2019,13:20,TGD,8/30/2019,14:40,THJ,C1F1
FB679,8/31/2019,13:20,TGD,8/31/2019,14:40,THJ,C1F1
FB609,8/1/2019,13:20,TGD,8/1/2019,15:00,XMH,C1F1
FB609,8/2/2019,13:20,TGD,8/2/2019,15:00,XMH,C1F1
FB609,8/3/2019,13:20,TGD,8/3/2019,15:00,XMH,C1F1
FB609,8/4/2019,13:20,TGD,8/4/2019,15:00,XMH,C1F1
FB609,8/5/2019,13:20,TGD,8/5/2019,15:00,XMH,C1F1
FB609,8/6/2019,13:20,TGD,8/6/2019,15:00,XMH,C1F1
FB609,8/7/2019,13:20,TGD,8/7/2019,15:00,XMH,C1F1
FB609,8/8/2019,13:20,TGD,8/8/2019,15:00,XMH,C1F1
FB609,8/19/2019,13:20,TGD,8/19/2019,15:00,XMH,C1F1
FB609,8/20/2019,13:20,TGD,8/20/2019,15:00,XMH,C1F1
FB609,8/21/2019,13:20,TGD,8/21/2019,15:00,XMH,C1F1
FB609,8/22/2019,13:20,TGD,8/22/2019,15:00,XMH,C1F1
FB609,8/23/2019,13:20,TGD,8/23/2019,15:00,XMH,C1F1
FB609,8/24/2019,13:20,TGD,8/24/2019,15:00,XMH,C1F1
FB609,8/25/2019,13:20,TGD,8/25/2019,15:00,XMH,C1F1
FB609,8/26/2019,13:20,TGD,8/26/2019,15:00,XMH,C1F1
FB609,8/27/2019,13:20,TGD,8/27/2019,15:00,XMH,C1F1
FB609,8/28/2019,13:20,TGD,8/28/2019,15:00,XMH,C1F1
FB609,8/29/2019,13:20,TGD,8/29/2019,15:00,XMH,C1F1
FB609,8/30/2019,13:20,TGD,8/30/2019,15:00,XMH,C1F1
FB609,8/31/2019,13:20,TGD,8/31/2019,15:00,XMH,C1F1
FB1165,8/21/2019,13:25,HOM,8/21/2019,15:50,HUK,C1F1
FB1165,8/22/2019,13:25,HOM,8/22/2019,15:50,HUK,C1F1
FB1165,8/23/2019,13:25,HOM,8/23/2019,15:50,HUK,C1F1
FB1165,8/24/2019,13:25,HOM,8/24/2019,15:50,HUK,C1F1
FB1165,8/25/2019,13:25,HOM,8/25/2019,15:50,HUK,C1F1
FB1165,8/26/2019,13:25,HOM,8/26/2019,15:50,HUK,C1F1
FB1165,8/27/2019,13:25,HOM,8/27/2019,15:50,HUK,C1F1
FB64,8/1/2019,13:30,NOU,8/1/2019,15:05,TGD,C1F1
FB64,8/2/2019,13:30,NOU,8/2/2019,15:05,TGD,C1F1
FB64,8/5/2019,13:30,NOU,8/5/2019,15:05,TGD,C1F1
FB64,8/6/2019,13:30,NOU,8/6/2019,15:05,TGD,C1F1
FB64,8/7/2019,13:30,NOU,8/7/2019,15:05,TGD,C1F1
FB64,8/8/2019,13:30,NOU,8/8/2019,15:05,TGD,C1F1
FB64,8/9/2019,13:30,NOU,8/9/2019,15:05,TGD,C1F1
FB64,8/10/2019,13:30,NOU,8/10/2019,15:05,TGD,C1F1
FB64,8/11/2019,13:30,NOU,8/11/2019,15:05,TGD,C1F1
FB64,8/12/2019,13:30,NOU,8/12/2019,15:05,TGD,C1F1
FB64,8/13/2019,13:30,NOU,8/13/2019,15:05,TGD,C1F1
FB64,8/14/2019,13:30,NOU,8/14/2019,15:05,TGD,C1F1
FB64,8/15/2019,13:30,NOU,8/15/2019,15:05,TGD,C1F1
FB64,8/16/2019,13:30,NOU,8/16/2019,15:05,TGD,C1F1
FB64,8/17/2019,13:30,NOU,8/17/2019,15:05,TGD,C1F1
FB64,8/18/2019,13:30,NOU,8/18/2019,15:05,TGD,C1F1
FB64,8/19/2019,13:30,NOU,8/19/2019,15:05,TGD,C1F1
FB64,8/20/2019,13:30,NOU,8/20/2019,15:05,TGD,C1F1
FB64,8/21/2019,13:30,NOU,8/21/2019,15:05,TGD,C1F1
FB64,8/22/2019,13:30,NOU,8/22/2019,15:05,TGD,C1F1
FB64,8/23/2019,13:30,NOU,8/23/2019,15:05,TGD,C1F1
FB64,8/24/2019,13:30,NOU,8/24/2019,15:05,TGD,C1F1
FB64,8/25/2019,13:30,NOU,8/25/2019,15:05,TGD,C1F1
FB64,8/26/2019,13:30,NOU,8/26/2019,15:05,TGD,C1F1
FB64,8/27/2019,13:30,NOU,8/27/2019,15:05,TGD,C1F1
FB64,8/28/2019,13:30,NOU,8/28/2019,15:05,TGD,C1F1
FB64,8/29/2019,13:30,NOU,8/29/2019,15:05,TGD,C1F1
FB64,8/30/2019,13:30,NOU,8/30/2019,15:05,TGD,C1F1
FB64,8/31/2019,13:30,NOU,8/31/2019,15:05,TGD,C1F1
FB255,8/1/2019,13:35,TGD,8/1/2019,15:25,FBX,C1F1
FB255,8/2/2019,13:35,TGD,8/2/2019,15:25,FBX,C1F1
FB255,8/3/2019,13:35,TGD,8/3/2019,15:25,FBX,C1F1
FB255,8/4/2019,13:35,TGD,8/4/2019,15:25,FBX,C1F1
FB255,8/5/2019,13:35,TGD,8/5/2019,15:25,FBX,C1F1
FB255,8/6/2019,13:35,TGD,8/6/2019,15:25,FBX,C1F1
FB255,8/7/2019,13:35,TGD,8/7/2019,15:25,FBX,C1F1
FB255,8/8/2019,13:35,TGD,8/8/2019,15:25,FBX,C1F1
FB255,8/9/2019,13:35,TGD,8/9/2019,15:25,FBX,C1F1
FB255,8/10/2019,13:35,TGD,8/10/2019,15:25,FBX,C1F1
FB255,8/11/2019,13:35,TGD,8/11/2019,15:25,FBX,C1F1
FB255,8/12/2019,13:35,TGD,8/12/2019,15:25,FBX,C1F1
FB255,8/13/2019,13:35,TGD,8/13/2019,15:25,FBX,C1F1
FB255,8/14/2019,13:35,TGD,8/14/2019,15:25,FBX,C1F1
FB255,8/15/2019,13:35,TGD,8/15/2019,15:25,FBX,C1F1
FB255,8/16/2019,13:35,TGD,8/16/2019,15:25,FBX,C1F1
FB255,8/17/2019,13:35,TGD,8/17/2019,15:25,FBX,C1F1
FB255,8/18/2019,13:35,TGD,8/18/2019,15:25,FBX,C1F1
FB255,8/19/2019,13:35,TGD,8/19/2019,15:25,FBX,C1F1
FB255,8/20/2019,13:35,TGD,8/20/2019,15:25,FBX,C1F1
FB255,8/21/2019,13:35,TGD,8/21/2019,15:25,FBX,C1F1
FB255,8/22/2019,13:35,TGD,8/22/2019,15:25,FBX,C1F1
FB255,8/23/2019,13:35,TGD,8/23/2019,15:25,FBX,C1F1
FB255,8/24/2019,13:35,TGD,8/24/2019,15:25,FBX,C1F1
FB255,8/25/2019,13:35,TGD,8/25/2019,15:25,FBX,C1F1
FB255,8/26/2019,13:35,TGD,8/26/2019,15:25,FBX,C1F1
FB255,8/27/2019,13:35,TGD,8/27/2019,15:25,FBX,C1F1
FB255,8/28/2019,13:35,TGD,8/28/2019,15:25,FBX,C1F1
FB255,8/29/2019,13:35,TGD,8/29/2019,15:25,FBX,C1F1
FB255,8/30/2019,13:35,TGD,8/30/2019,15:25,FBX,C1F1
FB255,8/31/2019,13:35,TGD,8/31/2019,15:25,FBX,C1F1
FB566,8/1/2019,13:35,XNZ,8/1/2019,14:55,TGD,C1F1
FB566,8/2/2019,13:35,XNZ,8/2/2019,14:55,TGD,C1F1
FB566,8/3/2019,13:35,XNZ,8/3/2019,14:55,TGD,C1F1
FB566,8/4/2019,13:35,XNZ,8/4/2019,14:55,TGD,C1F1
FB566,8/5/2019,13:35,XNZ,8/5/2019,14:55,TGD,C1F1
FB566,8/6/2019,13:35,XNZ,8/6/2019,14:55,TGD,C1F1
FB566,8/7/2019,13:35,XNZ,8/7/2019,14:55,TGD,C1F1
FB566,8/8/2019,13:35,XNZ,8/8/2019,14:55,TGD,C1F1
FB566,8/9/2019,13:35,XNZ,8/9/2019,14:55,TGD,C1F1
FB666,8/9/2019,13:35,GKU,8/9/2019,15:25,TGD,C1F1
FB566,8/10/2019,13:35,XNZ,8/10/2019,14:55,TGD,C1F1
FB666,8/10/2019,13:35,GKU,8/10/2019,15:25,TGD,C1F1
FB566,8/11/2019,13:35,XNZ,8/11/2019,14:55,TGD,C1F1
FB566,8/12/2019,13:35,XNZ,8/12/2019,14:55,TGD,C1F1
FB566,8/13/2019,13:35,XNZ,8/13/2019,14:55,TGD,C1F1
FB566,8/14/2019,13:35,XNZ,8/14/2019,14:55,TGD,C1F1
FB566,8/15/2019,13:35,XNZ,8/15/2019,14:55,TGD,C1F1
FB566,8/16/2019,13:35,XNZ,8/16/2019,14:55,TGD,C1F1
FB566,8/17/2019,13:35,XNZ,8/17/2019,14:55,TGD,C1F1
FB666,8/17/2019,13:35,GKU,8/17/2019,15:25,TGD,C1F1
FB566,8/18/2019,13:35,XNZ,8/18/2019,14:55,TGD,C1F1
FB666,8/18/2019,13:35,GKU,8/18/2019,15:25,TGD,C1F1
FB566,8/19/2019,13:35,XNZ,8/19/2019,14:55,TGD,C1F1
FB566,8/20/2019,13:35,XNZ,8/20/2019,14:55,TGD,C1F1
FB566,8/21/2019,13:35,XNZ,8/21/2019,14:55,TGD,C1F1
FB566,8/22/2019,13:35,XNZ,8/22/2019,14:55,TGD,C1F1
FB566,8/23/2019,13:35,XNZ,8/23/2019,14:55,TGD,C1F1
FB566,8/24/2019,13:35,XNZ,8/24/2019,14:55,TGD,C1F1
FB566,8/25/2019,13:35,XNZ,8/25/2019,14:55,TGD,C1F1
FB566,8/26/2019,13:35,XNZ,8/26/2019,14:55,TGD,C1F1
FB566,8/27/2019,13:35,XNZ,8/27/2019,14:55,TGD,C1F1
FB566,8/28/2019,13:35,XNZ,8/28/2019,14:55,TGD,C1F1
FB566,8/29/2019,13:35,XNZ,8/29/2019,14:55,TGD,C1F1
FB566,8/30/2019,13:35,XNZ,8/30/2019,14:55,TGD,C1F1
FB566,8/31/2019,13:35,XNZ,8/31/2019,14:55,TGD,C1F1
FB666,8/1/2019,13:40,GKU,8/1/2019,15:30,TGD,C1F1
FB742,8/1/2019,13:40,XBT,8/1/2019,15:25,TGD,C1F1
FB2144,8/1/2019,13:40,FBX,8/1/2019,15:45,TGD,C1F1
FB666,8/2/2019,13:40,GKU,8/2/2019,15:30,TGD,C1F1
FB742,8/2/2019,13:40,XBT,8/2/2019,15:25,TGD,C1F1
FB666,8/3/2019,13:40,GKU,8/3/2019,15:30,TGD,C1F1
FB742,8/3/2019,13:40,XBT,8/3/2019,15:25,TGD,C1F1
FB666,8/4/2019,13:40,GKU,8/4/2019,15:30,TGD,C1F1
FB742,8/4/2019,13:40,XBT,8/4/2019,15:25,TGD,C1F1
FB666,8/5/2019,13:40,GKU,8/5/2019,15:30,TGD,C1F1
FB742,8/5/2019,13:40,XBT,8/5/2019,15:25,TGD,C1F1
FB666,8/6/2019,13:40,GKU,8/6/2019,15:30,TGD,C1F1
FB742,8/6/2019,13:40,XBT,8/6/2019,15:25,TGD,C1F1
FB2144,8/6/2019,13:40,FBX,8/6/2019,15:45,TGD,C1F1
FB666,8/7/2019,13:40,GKU,8/7/2019,15:30,TGD,C1F1
FB742,8/7/2019,13:40,XBT,8/7/2019,15:25,TGD,C1F1
FB2144,8/7/2019,13:40,FBX,8/7/2019,15:45,TGD,C1F1
FB666,8/8/2019,13:40,GKU,8/8/2019,15:30,TGD,C1F1
FB742,8/8/2019,13:40,XBT,8/8/2019,15:25,TGD,C1F1
FB742,8/9/2019,13:40,XBT,8/9/2019,15:25,TGD,C1F1
FB742,8/10/2019,13:40,XBT,8/10/2019,15:25,TGD,C1F1
FB666,8/11/2019,13:40,GKU,8/11/2019,15:30,TGD,C1F1
FB742,8/11/2019,13:40,XBT,8/11/2019,15:25,TGD,C1F1
FB666,8/12/2019,13:40,GKU,8/12/2019,15:30,TGD,C1F1
FB742,8/12/2019,13:40,XBT,8/12/2019,15:25,TGD,C1F1
FB666,8/13/2019,13:40,GKU,8/13/2019,15:30,TGD,C1F1
FB742,8/13/2019,13:40,XBT,8/13/2019,15:25,TGD,C1F1
FB666,8/14/2019,13:40,GKU,8/14/2019,15:30,TGD,C1F1
FB742,8/14/2019,13:40,XBT,8/14/2019,15:25,TGD,C1F1
FB666,8/15/2019,13:40,GKU,8/15/2019,15:30,TGD,C1F1
FB742,8/15/2019,13:40,XBT,8/15/2019,15:25,TGD,C1F1
FB666,8/16/2019,13:40,GKU,8/16/2019,15:30,TGD,C1F1
FB742,8/16/2019,13:40,XBT,8/16/2019,15:25,TGD,C1F1
FB742,8/17/2019,13:40,XBT,8/17/2019,15:25,TGD,C1F1
FB742,8/18/2019,13:40,XBT,8/18/2019,15:25,TGD,C1F1
FB666,8/19/2019,13:40,GKU,8/19/2019,15:30,TGD,C1F1
FB742,8/19/2019,13:40,XBT,8/19/2019,15:25,TGD,C1F1
FB666,8/20/2019,13:40,GKU,8/20/2019,15:30,TGD,C1F1
FB742,8/20/2019,13:40,XBT,8/20/2019,15:25,TGD,C1F1
FB666,8/21/2019,13:40,GKU,8/21/2019,15:30,TGD,C1F1
FB742,8/21/2019,13:40,XBT,8/21/2019,15:25,TGD,C1F1
FB2144,8/21/2019,13:40,FBX,8/21/2019,15:45,TGD,C1F1
FB666,8/22/2019,13:40,GKU,8/22/2019,15:30,TGD,C1F1
FB742,8/22/2019,13:40,XBT,8/22/2019,15:25,TGD,C1F1
FB666,8/23/2019,13:40,GKU,8/23/2019,15:30,TGD,C1F1
FB742,8/23/2019,13:40,XBT,8/23/2019,15:25,TGD,C1F1
FB2144,8/23/2019,13:40,FBX,8/23/2019,15:45,TGD,C1F1
FB666,8/24/2019,13:40,GKU,8/24/2019,15:30,TGD,C1F1
FB742,8/24/2019,13:40,XBT,8/24/2019,15:25,TGD,C1F1
FB666,8/25/2019,13:40,GKU,8/25/2019,15:30,TGD,C1F1
FB742,8/25/2019,13:40,XBT,8/25/2019,15:25,TGD,C1F1
FB666,8/26/2019,13:40,GKU,8/26/2019,15:30,TGD,C1F1
FB742,8/26/2019,13:40,XBT,8/26/2019,15:25,TGD,C1F1
FB2144,8/26/2019,13:40,FBX,8/26/2019,15:45,TGD,C1F1
FB666,8/27/2019,13:40,GKU,8/27/2019,15:30,TGD,C1F1
FB742,8/27/2019,13:40,XBT,8/27/2019,15:25,TGD,C1F1
FB666,8/28/2019,13:40,GKU,8/28/2019,15:30,TGD,C1F1
FB742,8/28/2019,13:40,XBT,8/28/2019,15:25,TGD,C1F1
FB2144,8/28/2019,13:40,FBX,8/28/2019,15:45,TGD,C1F1
FB666,8/29/2019,13:40,GKU,8/29/2019,15:30,TGD,C1F1
FB742,8/29/2019,13:40,XBT,8/29/2019,15:25,TGD,C1F1
FB666,8/30/2019,13:40,GKU,8/30/2019,15:30,TGD,C1F1
FB742,8/30/2019,13:40,XBT,8/30/2019,15:25,TGD,C1F1
FB666,8/31/2019,13:40,GKU,8/31/2019,15:30,TGD,C1F1
FB742,8/31/2019,13:40,XBT,8/31/2019,15:25,TGD,C1F1
FB1182,8/1/2019,13:45,NOU,8/1/2019,15:15,OSY,C1F1
FB1182,8/2/2019,13:45,NOU,8/2/2019,15:15,OSY,C1F1
FB1182,8/3/2019,13:45,NOU,8/3/2019,15:15,OSY,C1F1
FB1182,8/4/2019,13:45,NOU,8/4/2019,15:15,OSY,C1F1
FB1182,8/5/2019,13:45,NOU,8/5/2019,15:15,OSY,C1F1
FB1182,8/6/2019,13:45,NOU,8/6/2019,15:15,OSY,C1F1
FB1182,8/7/2019,13:45,NOU,8/7/2019,15:15,OSY,C1F1
FB1182,8/8/2019,13:45,NOU,8/8/2019,15:15,OSY,C1F1
FB1182,8/9/2019,13:45,NOU,8/9/2019,15:15,OSY,C1F1
FB1182,8/10/2019,13:45,NOU,8/10/2019,15:15,OSY,C1F1
FB1182,8/11/2019,13:45,NOU,8/11/2019,15:15,OSY,C1F1
FB1182,8/12/2019,13:45,NOU,8/12/2019,15:15,OSY,C1F1
FB1182,8/13/2019,13:45,NOU,8/13/2019,15:15,OSY,C1F1
FB1182,8/14/2019,13:45,NOU,8/14/2019,15:15,OSY,C1F1
FB1182,8/15/2019,13:45,NOU,8/15/2019,15:15,OSY,C1F1
FB1182,8/16/2019,13:45,NOU,8/16/2019,15:15,OSY,C1F1
FB1182,8/17/2019,13:45,NOU,8/17/2019,15:15,OSY,C1F1
FB1182,8/18/2019,13:45,NOU,8/18/2019,15:15,OSY,C1F1
FB1182,8/19/2019,13:45,NOU,8/19/2019,15:15,OSY,C1F1
FB1182,8/20/2019,13:45,NOU,8/20/2019,15:15,OSY,C1F1
FB1182,8/21/2019,13:45,NOU,8/21/2019,15:15,OSY,C1F1
FB1182,8/22/2019,13:45,NOU,8/22/2019,15:15,OSY,C1F1
FB1182,8/23/2019,13:45,NOU,8/23/2019,15:15,OSY,C1F1
FB1182,8/24/2019,13:45,NOU,8/24/2019,15:15,OSY,C1F1
FB1182,8/25/2019,13:45,NOU,8/25/2019,15:15,OSY,C1F1
FB1182,8/26/2019,13:45,NOU,8/26/2019,15:15,OSY,C1F1
FB1182,8/27/2019,13:45,NOU,8/27/2019,15:15,OSY,C1F1
FB1182,8/28/2019,13:45,NOU,8/28/2019,15:15,OSY,C1F1
FB1182,8/29/2019,13:45,NOU,8/29/2019,15:15,OSY,C1F1
FB1182,8/30/2019,13:45,NOU,8/30/2019,15:15,OSY,C1F1
FB1182,8/31/2019,13:45,NOU,8/31/2019,15:15,OSY,C1F1
FB625,8/1/2019,13:55,TGD,8/1/2019,15:35,XSJ,C1F1
FB625,8/2/2019,13:55,TGD,8/2/2019,15:35,XSJ,C1F1
FB625,8/3/2019,13:55,TGD,8/3/2019,15:35,XSJ,C1F1
FB625,8/4/2019,13:55,TGD,8/4/2019,15:35,XSJ,C1F1
FB625,8/5/2019,13:55,TGD,8/5/2019,15:35,XSJ,C1F1
FB625,8/6/2019,13:55,TGD,8/6/2019,15:35,XSJ,C1F1
FB625,8/7/2019,13:55,TGD,8/7/2019,15:35,XSJ,C1F1
FB625,8/8/2019,13:55,TGD,8/8/2019,15:35,XSJ,C1F1
FB625,8/9/2019,13:55,TGD,8/9/2019,15:35,XSJ,C1F1
FB625,8/10/2019,13:55,TGD,8/10/2019,15:35,XSJ,C1F1
FB625,8/11/2019,13:55,TGD,8/11/2019,15:35,XSJ,C1F1
FB625,8/12/2019,13:55,TGD,8/12/2019,15:35,XSJ,C1F1
FB625,8/13/2019,13:55,TGD,8/13/2019,15:35,XSJ,C1F1
FB625,8/14/2019,13:55,TGD,8/14/2019,15:35,XSJ,C1F1
FB625,8/15/2019,13:55,TGD,8/15/2019,15:35,XSJ,C1F1
FB625,8/16/2019,13:55,TGD,8/16/2019,15:35,XSJ,C1F1
FB625,8/17/2019,13:55,TGD,8/17/2019,15:35,XSJ,C1F1
FB625,8/18/2019,13:55,TGD,8/18/2019,15:35,XSJ,C1F1
FB625,8/19/2019,13:55,TGD,8/19/2019,15:35,XSJ,C1F1
FB625,8/20/2019,13:55,TGD,8/20/2019,15:35,XSJ,C1F1
FB625,8/21/2019,13:55,TGD,8/21/2019,15:35,XSJ,C1F1
FB625,8/22/2019,13:55,TGD,8/22/2019,15:35,XSJ,C1F1
FB625,8/23/2019,13:55,TGD,8/23/2019,15:35,XSJ,C1F1
FB625,8/24/2019,13:55,TGD,8/24/2019,15:35,XSJ,C1F1
FB625,8/25/2019,13:55,TGD,8/25/2019,15:35,XSJ,C1F1
FB625,8/26/2019,13:55,TGD,8/26/2019,15:35,XSJ,C1F1
FB625,8/27/2019,13:55,TGD,8/27/2019,15:35,XSJ,C1F1
FB625,8/28/2019,13:55,TGD,8/28/2019,15:35,XSJ,C1F1
FB625,8/29/2019,13:55,TGD,8/29/2019,15:35,XSJ,C1F1
FB625,8/30/2019,13:55,TGD,8/30/2019,15:35,XSJ,C1F1
FB625,8/31/2019,13:55,TGD,8/31/2019,15:35,XSJ,C1F1
FB405,8/9/2019,14:00,TGD,8/9/2019,15:05,AXO,C1F1
FB405,8/11/2019,14:00,TGD,8/11/2019,15:05,AXO,C1F1
FB405,8/12/2019,14:00,TGD,8/12/2019,15:05,AXO,C1F1
FB405,8/13/2019,14:00,TGD,8/13/2019,15:05,AXO,C1F1
FB405,8/14/2019,14:00,TGD,8/14/2019,15:05,AXO,C1F1
FB405,8/15/2019,14:00,TGD,8/15/2019,15:05,AXO,C1F1
FB405,8/16/2019,14:00,TGD,8/16/2019,15:05,AXO,C1F1
FB405,8/17/2019,14:00,TGD,8/17/2019,15:05,AXO,C1F1
FB405,8/18/2019,14:00,TGD,8/18/2019,15:05,AXO,C1F1
FB405,8/23/2019,14:00,TGD,8/23/2019,15:05,AXO,C1F1
FB405,8/25/2019,14:00,TGD,8/25/2019,15:05,AXO,C1F1
FB405,8/30/2019,14:00,TGD,8/30/2019,15:05,AXO,C1F1
FB405,8/31/2019,14:00,TGD,8/31/2019,15:05,AXO,C1F1
FB27,8/1/2019,14:00,TGD,8/1/2019,15:05,HOM,C1F1
FB766,8/1/2019,14:00,SXA,8/1/2019,16:00,HOM,C1F1
FB27,8/2/2019,14:00,TGD,8/2/2019,15:05,HOM,C1F1
FB766,8/2/2019,14:00,SXA,8/2/2019,16:00,HOM,C1F1
FB27,8/3/2019,14:00,TGD,8/3/2019,15:05,HOM,C1F1
FB766,8/3/2019,14:00,SXA,8/3/2019,16:00,HOM,C1F1
FB27,8/4/2019,14:00,TGD,8/4/2019,15:05,HOM,C1F1
FB766,8/4/2019,14:00,SXA,8/4/2019,16:00,HOM,C1F1
FB27,8/5/2019,14:00,TGD,8/5/2019,15:05,HOM,C1F1
FB766,8/5/2019,14:00,SXA,8/5/2019,16:00,HOM,C1F1
FB27,8/6/2019,14:00,TGD,8/6/2019,15:05,HOM,C1F1
FB766,8/6/2019,14:00,SXA,8/6/2019,16:00,HOM,C1F1
FB27,8/7/2019,14:00,TGD,8/7/2019,15:05,HOM,C1F1
FB766,8/7/2019,14:00,SXA,8/7/2019,16:00,HOM,C1F1
FB27,8/8/2019,14:00,TGD,8/8/2019,15:05,HOM,C1F1
FB766,8/8/2019,14:00,SXA,8/8/2019,16:00,HOM,C1F1
FB766,8/9/2019,14:00,SXA,8/9/2019,16:00,HOM,C1F1
FB27,8/10/2019,14:00,TGD,8/10/2019,15:05,HOM,C1F1
FB766,8/10/2019,14:00,SXA,8/10/2019,16:00,HOM,C1F1
FB766,8/11/2019,14:00,SXA,8/11/2019,16:00,HOM,C1F1
FB766,8/12/2019,14:00,SXA,8/12/2019,16:00,HOM,C1F1
FB766,8/13/2019,14:00,SXA,8/13/2019,16:00,HOM,C1F1
FB766,8/14/2019,14:00,SXA,8/14/2019,16:00,HOM,C1F1
FB766,8/15/2019,14:00,SXA,8/15/2019,16:00,HOM,C1F1
FB766,8/16/2019,14:00,SXA,8/16/2019,16:00,HOM,C1F1
FB766,8/17/2019,14:00,SXA,8/17/2019,16:00,HOM,C1F1
FB766,8/18/2019,14:00,SXA,8/18/2019,16:00,HOM,C1F1
FB27,8/19/2019,14:00,TGD,8/19/2019,15:05,HOM,C1F1
FB766,8/19/2019,14:00,SXA,8/19/2019,16:00,HOM,C1F1
FB27,8/20/2019,14:00,TGD,8/20/2019,15:05,HOM,C1F1
FB766,8/20/2019,14:00,SXA,8/20/2019,16:00,HOM,C1F1
FB27,8/21/2019,14:00,TGD,8/21/2019,15:05,HOM,C1F1
FB766,8/21/2019,14:00,SXA,8/21/2019,16:00,HOM,C1F1
